"","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333"
"CRLF3",1.01803305405945,6.83381204282207,1.22076614102819,3.43793530271082,6.94855024051041,6.85933029349607,7.06297642258539
"CRMP1",1.02085482897799,10.4269995386421,0.734064182178267,4.38619906082938,9.22851722287422,7.65450868266289,7.72056544682263
"CROT",0.993010264461219,8.21822676057408,1.14275568785766,7.31474297502073,8.05640296264297,6.33697847646647,7.1568280173601
"CRP",1.11069099813246,4.47190205397349,0.231306160993361,7.31474297502073,6.4603915761814,2.52239990109669,1.8897952245004
"CRTAP",0.994663882743988,8.05347802390656,1.23672530377064,7.31474297502073,6.6793090920763,6.58860333807631,6.01679602163818
"CRY1",0.809465197213951,8.48373939015754,1.03409406441792,7.31474297502073,6.02092980954622,5.71748568477963,6.0235229534715
"CRYAA",1.04212624414333,5.64983579550053,1.00778470428165,7.31474297502073,6.93147588526193,5.74322609546187,4.48687771104253
"CRYAB",1.40025468609436,13.3557107094657,1.43375624024064,12.6130906674416,11.9804295233648,12.0914817313018,12.3460258444516
"CRYBA2",0.949030990248887,5.32155958348546,0.895243592598491,4.60146501729656,6.13107467072169,2.72626816106348,2.13459566562407
"CRYBB1",1.0370912553027,5.28326774185124,1.22435375130729,7.31474297502073,6.79690006856956,2.63110241099057,2.87320165956418
"CRYBB2",0.891464203830424,6.35657248170568,0.855401213321185,5.93598738908362,7.75578900885225,5.61990100480421,5.57072763966401
"CRYBB3",1.0288116726906,5.02912219610287,1.01464100589246,5.26982351329484,7.31506860225763,2.52338798901442,2.61672772064743
"CRYGA",1.05182131671719,4.6276523618744,1.06946664326548,7.31474297502073,7.31119006678228,2.5749707828031,3.86455935436189
"CRYGB",1.01597107055533,5.10210984192802,1.01437402055839,7.31474297502073,7.36096024523609,4.11920730970868,5.19337964691274
"CRYGC",1.08962522360205,3.98745411814953,0.977562448764567,7.31474297502073,6.15425055396838,4.46488521880936,4.26922440844857
"CRYGD",1.01352786233775,4.70142779313394,0.852534941182724,7.31474297502073,6.78810939638829,5.17225721592873,5.02959803201718
"CRYL1",0.917346095089176,9.89074583535341,1.06213015579862,10.7776411681472,9.08210092990783,8.33801058090313,8.31691197116488
"CRYM",0.754846021721451,8.09412970781806,0.346999805713536,6.71076346197486,8.55671698840681,7.059770112729,6.81583599397977
"CRYZ",1.07050469211895,10.3898907058963,0.924123549262898,6.39534902064251,6.694618731623,6.94572752037554,6.4861107914379
"CRYZL1",0.911167588081673,6.86221635691223,1.077153114301,6.79079551759702,7.49725663301736,6.31139138312827,6.72503883298723
"CSAD",0.939723064035148,6.23550405628382,0.906726669133464,7.31474297502073,6.20530132847069,5.52258648355144,6.21897726884678
"CSDE1",0.976177484203524,7.68476763359737,1.29075250802297,10.6887695577256,10.0389957856587,9.35878329400401,9.91655540081581
"CSE1L",1.10276423859462,9.7357677294496,1.1355273425035,8.86431944755441,8.93775108463756,7.15616599571738,8.29415943113749
"CSF1",1.04449350068795,5.07178812951703,1.05474453472855,7.31474297502073,6.93559029062778,7.21957600526201,7.05334349905153
"CSF1R",1.15150729779652,11.2078634178469,1.18039177587471,7.31474297502073,8.95229138157427,7.69440625057645,7.91428818768114
"CSF2",1.22957413441971,4.36531792557514,0.983066484899905,7.31474297502073,6.70252990099337,4.74829192099098,3.33667052157102
"CSF2RA",0.937502280897888,6.70466958322451,1.169324682001,7.31474297502073,6.17491481938205,2.88000444893498,3.78794909485451
"CSF2RB",1.01078933541944,4.70273912287175,1.03764456835138,7.31474297502073,6.31772675214332,5.85125224848099,4.92486376032379
"CSF3",1.17142938220063,4.68825942849814,0.691181373209068,7.31474297502073,7.47638393525728,3.65804096939663,3.34270538899315
"CSF3R",1.19514400474715,4.96291156960875,0.88955421879035,7.31474297502073,6.77314801072463,4.68315288823182,5.36925329719053
"CSH1",1.0295121679298,6.66392188857427,1.0708505525743,4.64866917346327,6.05802016900069,2.67380238176481,1.51039808464177
"CSHL1",1.02179624393487,4.0902468644631,1.03198163853957,7.31474297502073,6.875896083047,2.81302842356748,1.75049441444896
"CSK",1.16378709862411,9.49540917371859,0.766549010069733,7.31474297502073,8.78638341404105,6.87156806319711,7.44412190112783
"CSN2",1.04828997065023,4.43713041729588,1.02750538668009,7.31474297502073,6.84882687338492,6.04319874971996,5.52103261410862
"CSN3",1.29300430045101,3.60269176902621,0.95048756029024,7.31474297502073,6.3069148818095,3.37540482030404,2.87966489083577
"CSNK1A1",1.06251892243204,8.99859355571853,1.08086054693893,8.20140779590638,9.59488719080688,6.89209844528581,7.44946037320715
"CSNK1D",0.993641608031573,7.81435726149194,0.91079111708518,6.93310291824363,9.6953799124805,8.42788809113727,5.73891434038305
"CSNK1E",1.11251104356558,10.0684984202553,0.851079795111637,7.59800010934312,8.80675655286792,4.50611782014087,7.39986150176224
"CSNK1G1",1.12853973961873,4.53674486974339,1.04904877648296,7.31474297502073,6.33090267882606,3.98979906390721,5.32662033819787
"CSNK1G2",1.0604249301554,7.61371503492188,0.853179784237546,9.40363812809609,9.05084939436084,3.98605380153122,7.61099635513905
"CSNK1G3",0.941010385046217,8.53950794591396,0.969813916164997,5.66323703785338,6.47960835475642,6.16709630976995,5.78634674863148
"CSNK2A1",0.855433417163385,9.73271234356752,1.03933077749333,3.58440491760589,8.05650481749936,6.44342581464776,7.02238046986465
"CSNK2A2",1.06103951465456,9.72814611614215,1.00577637523141,5.53521216747239,7.57515778446605,6.38491383247139,6.54793643012512
"CSNK2B",1.08907556481592,11.1143470239577,1.05072264683814,9.25154885945275,10.3182780244568,8.6110016801851,8.38165992357063
"CSPG4",1.17735891275351,8.09754595471245,0.936930945342431,7.13509950146647,6.82892170799992,5.05969281533395,4.23779795656614
"CSPG5",0.980391464367619,10.4090008563469,0.993907798417079,7.31474297502073,7.73751162877517,8.47348582770537,9.18570601229646
"CSRP1",1.12314190566745,12.6444326363807,0.942645519520489,10.3021421897294,11.4729755915858,10.9760940728158,10.631312810487
"CSRP2",1.09397563278824,9.73647627457016,1.22491607827459,9.36112892281989,9.16705383480851,7.0828233144599,7.04892176001684
"CSRP3",1.0651872389571,3.60906554598526,1.06288364990791,7.31474297502073,5.84221185126403,2.09981470066012,2.18843664841265
"CST2",1.1080033711648,4.77874457667014,1.02380271368363,7.31474297502073,6.56910539808183,4.81478914676677,4.31676280849375
"CST3",1.41519771777745,14.2529731809897,1.16222994217333,10.0348223256559,10.3168691978724,11.1375557020474,11.6022375187728
"CST5",0.962478044403057,4.37672110426802,0.857705326782299,7.31474297502073,6.62986520562656,4.85276794696048,3.66192569252407
"CST6",1.05380276564559,5.27039506171709,0.968452833654751,7.31474297502073,5.69757325428011,3.99403074007264,3.96029304147061
"CST7",1.10928283739727,6.25742264469008,0.90115550148984,7.31474297502073,6.66299634282764,4.85688691746288,5.55829146124798
"CST8",1.00120927967903,3.68738108590278,1.05118004755448,7.31474297502073,8.15725020545173,5.54901239446273,5.07943751571577
"CSTB",1.02478615028478,11.3144047813533,1.04108851923676,7.31474297502073,10.6256531431388,9.26437428776377,9.5896819402589
"CSTF1",0.908815431933866,5.2188284081296,0.99325201890544,7.04275489415492,5.88403346915806,4.39586604397307,4.20147908308366
"CSTF2",0.894488221388982,8.6307492549416,1.06397021401894,6.77057445968424,7.93626467349417,6.41465436521531,6.36555851987218
"CSTF3",0.977228852308489,9.9980858585968,1.00753928006543,5.45918899770323,8.55194514581705,7.23434532163501,7.48546392272438
"CTAG1A",1.1163211729413,4.40406964461492,0.846377749859639,4.46940677739708,5.67460573063696,2.70067016151813,2.62403895504464
"CTAG2",1.10639798195824,3.97837305060583,1.02488397923212,7.31474297502073,6.40596672061849,2.76667087326179,2.70136501950839
"CTAGE5",1.00639251793106,5.77812378709164,1.13892173620774,7.31474297502073,5.20382474075292,2.99842675488808,5.13829784933319
"CTBP1",1.07823221723725,10.1269344095378,0.881611628166142,8.99073815874766,8.41323405336159,8.53425992546274,7.42461070909566
"CTBP2",0.970740889060108,5.29687613724965,1.07310303080076,5.37625130592113,10.3300101757091,5.32322237453936,9.4044730085845
"CTBS",1.07928992524236,8.65084034004912,1.27542320990043,7.31474297502073,6.07299678864263,5.69225223460496,5.39935904141058
"CTCF",1.0020168243404,9.97271319231798,1.07734067630951,6.06774047078138,8.42687244220908,7.41053413433577,7.77132698117094
"CTDP1",0.989482117668632,6.46016909086074,0.929004533507673,6.75303689912734,7.66480693484019,4.65451417168012,4.94768579067077
"CTDSP1",1.07801185852324,9.14102910582895,1.14536941510943,5.74443137300903,8.81136505841009,7.36967110459068,7.84916639833801
"CTDSP2",1.13895143103742,10.8625911715624,0.934009087581149,8.37747307852887,10.642116670188,6.65860417525275,9.31505860343394
"CTF1",1.09732399177619,5.84519960251313,1.00363218713252,7.31474297502073,7.98584646110412,5.16545784652272,6.30824835940938
"CTGF",0.976645874393983,10.488987222421,0.769963278560211,5.89072649723634,7.12081363874248,6.32655767899789,5.6088492177006
"CTH",0.981685308805983,7.99915028025125,0.771133847780392,7.22225353228051,5.65166119500132,4.95032538954874,4.92819456240735
"CTLA4",0.902044003792695,6.54877149739684,0.89052068832694,7.31474297502073,7.3299671698762,4.81611049891149,4.79303350461852
"CTNNA1",0.953585863048469,11.5984765057471,1.26484438292214,8.48065305483233,9.73961379491381,8.36276697838908,7.48429389944459
"CTNNA2",0.891083789264311,11.3459074517665,1.00159565049636,6.84450339283269,9.11879953121038,7.17105105469037,7.10800441155565
"CTNNA3",0.994743962644445,5.48645475813546,1.23632542612699,7.31474297502073,7.28405693669467,4.43328877730502,4.62281115432101
"CTNNAL1",0.9413103540956,8.21495591921613,1.05899226709777,7.75596082289374,7.39467509890178,6.50127984819737,6.97831067217862
"CTNNB1",0.989550017868164,7.13035959531865,1.02978986885025,7.31474297502073,7.34624893773546,8.76438033931353,7.97213990017374
"CTNNBIP1",1.01897392839727,9.50026179134655,0.867915386712043,10.7177971954898,9.00871983181218,6.76272172931935,7.13048106633909
"CTNNBL1",1.00782312657755,9.67922821265746,1.03199800721169,6.12318307033289,7.6012406142381,5.83945534496004,6.66137531410336
"CTNND1",0.973450690327732,5.6234719891576,1.04785365627044,4.1568282602158,7.87861372370372,6.08940864051075,6.46720460524666
"CTNND2",0.990356183327589,11.0485558563488,1.26439000450764,10.0056438968518,8.65607768380246,7.86300364339491,8.38530271984635
"CTNS",1.01554564232516,8.25168151644331,1.06046964240972,5.87623378391341,7.55349610469835,6.05464875294146,5.90101404909408
"CTPS2",0.939105562486124,9.31810946302761,1.2125047793098,7.31474297502073,5.97573466015202,5.3493797950507,5.46357831649163
"CTRB1",1.05200473966726,3.69060745322613,0.991225915836973,7.31474297502073,5.72449823254407,3.30869057559787,4.69156634423843
"CTRC",0.980183302036937,3.25229118907705,1.0288395301199,7.31474297502073,7.5441527611231,6.04289180664169,5.20917810165096
"CTRL",1.06430839724021,6.09093948238677,0.9654986087383,7.31474297502073,7.0621967541098,5.88946390695001,5.9629870931357
"CTSB",0.948310362153306,10.9517027305391,1.04433747418286,7.42682099318109,10.6210510941477,7.72471125246869,9.41098279215056
"CTSC",1.00195244397459,5.62675855438369,0.902757550373385,7.31474297502073,7.83217168279445,6.62337384419054,6.21610921803128
"CTSD",1.09722878820695,11.6130096377476,0.851531660293974,7.31474297502073,7.55052751830743,7.27743691805945,6.41875117480624
"CTSE",1.05807337717321,4.38914478379968,1.07794578996687,7.31474297502073,7.17143666611983,5.57827490408593,5.60127344874596
"CTSF",1.0366750974264,9.58739396009423,0.908635469949835,12.0559200745969,9.00152241503325,7.80589915839265,7.89234842101986
"CTSG",1.05022117860685,4.27948221693493,0.571135709255413,7.31474297502073,7.04023530231,4.01256127174102,5.38746641088345
"CTSH",1.1403116578068,7.55258739011922,1.29245898859226,9.20576406876551,9.32765357320431,8.06495484345706,8.32864703974795
"CTSK",1.00555922210242,7.48990154890823,0.648958707876842,6.10971581535835,7.74643715988726,6.12004847512036,7.00307788332574
"CTSO",0.888598105024095,8.50223047568738,0.99616087951539,7.31474297502073,7.65712917119546,7.21843322860497,7.81276960648016
"CTSS",0.936878669895833,5.99243734571893,1.06983026815991,4.9419988295097,4.90468187577124,4.15253265436853,5.70719521311647
"CTSW",1.03933281981568,4.62679542941606,0.953941484331566,7.31474297502073,7.70835746745086,3.50319201824342,2.89552162357439
"CTSZ",1.12742658232681,8.30293528340264,0.968689560108697,7.31474297502073,6.33243316476921,4.66157194711443,4.91539571634439
"CTTN",0.925034348491089,10.3133466081541,1.07282976891254,6.59272102999531,7.11728996618486,5.47252532169295,9.06252135725034
"CUBN",1.02334709246007,5.31040389374946,1.12169121260641,7.31474297502073,6.24631090650635,4.87041642914355,4.79498428172027
"CUL1",0.980700239485594,10.3734421941461,0.974367916434086,7.31474297502073,6.82159335965669,7.21004735063147,6.73463827782506
"CUL2",0.988885163355436,10.50141814119,1.08375107156631,5.36018917097542,4.8165949720241,3.03570782992471,3.85639642563571
"CUL3",0.945273759620106,7.78090914308298,1.02188582305722,7.31474297502073,9.08551466369869,4.13480215447134,7.90015100332516
"CUL4A",0.930762847691859,9.09168477755646,1.22606696072977,7.50070765207019,5.65208105300117,5.7893164866586,5.46191587230131
"CUL4B",0.833689132948355,5.67122342190509,1.15629805807013,7.82559857358427,8.6234219113891,4.72091118806866,5.17585996256564
"CUL5",0.871907704190598,9.62325235099576,1.11575681503743,6.82759006844546,5.55659156318763,3.20730586343181,7.80108182235818
"CUTA",1.02835015184967,12.0669099147334,0.908694304262095,11.1662397690705,11.3186461373717,9.57880222330783,9.11993445229587
"CUZD1",1.0271029574501,4.70939098490206,1.08632155056647,7.31474297502073,7.01670638216301,5.61078057754471,4.73932836216923
"CX3CL1",0.993661769366969,10.8859707079784,0.831498198941697,4.74272856046165,8.11156632495024,5.44252253877938,7.38786112293418
"CX3CR1",0.863740970527541,7.16270866481907,1.50337266323439,8.68843160298792,9.02534424144543,7.76977341118254,8.71708259462289
"CXADR",0.826270445181991,10.1100381824583,1.33150796921396,7.31474297502073,9.00722408109296,5.73204052273201,7.97211193706785
"CXCL1",1.18890421423466,7.87470358488126,0.114003808869209,6.72390895615302,6.15175137628142,5.57495757940346,5.57821340214306
"CXCL10",1.00397649960088,6.180845302256,0.502752474026722,7.31474297502073,7.23485397182584,5.97981112636422,5.94512133814737
"CXCL11",1.0227753188393,5.295270265119,0.677888448749907,7.31474297502073,4.89272566088015,2.98441091545232,4.15693925591666
"CXCL12",1.00061308647403,7.9396320476933,0.684133184203328,6.19227715129739,8.63027370462606,5.24423969631271,6.64551171388819
"CXCL14",0.947635997636223,8.85949329566135,0.424241874290094,10.0674962056923,7.73923912730231,5.56154997762998,7.69354438541778
"CXCL2",1.28055913045127,5.11573966061831,0.385138285440389,3.89755982072002,5.79997062025198,5.28934228566541,4.94582858935811
"CXCL3",1.01151571235155,5.704756783032,0.660407748110823,7.31474297502073,5.54071459955911,3.06518081713734,3.55216946782042
"CXCL5",0.989417252061031,5.04184500156799,0.891753585503496,7.12541312537017,4.91274819813303,2.08158566432841,2.74470635017009
"CXCL6",1.07596148550416,5.09823215473156,1.07871599479194,7.31474297502073,5.43062100582052,4.3199105893512,3.79697993126074
"CXCR3",1.14414986245479,4.42817709986034,1.01760814288281,7.31474297502073,6.41775861327983,3.5777055150086,4.24105758987426
"CXCR4",0.959810471299721,5.17297279033792,0.6963695525362,7.16289224802093,7.51521328423475,6.72138153854366,5.98390639871252
"CXXC1",1.18224853536974,10.0636114158215,0.971125043883645,6.4103683940644,10.8541521207248,8.3507658122651,8.82516050481877
"CXXC4",0.815376056684978,8.62550745697565,0.990651778798044,7.52430781347872,7.96963571048417,3.80433013166866,6.16015022041422
"CYB561",0.919227930475708,4.76767018856352,0.677555056440684,7.33683610724485,8.57597010157594,6.49822585097175,5.3367571290427
"CYB561D2",0.958958789377361,7.54132179620465,1.02648008518474,7.18764628785294,8.04488147131629,6.58092691721266,6.9885685382083
"CYB5A",0.987246856990732,10.4466968497685,0.662716871759621,9.35177615218502,5.03746880118903,7.95885285670106,6.29460924395139
"CYB5R1",0.968656090978029,10.1795430570095,0.969977906962018,9.59439161625062,7.54876735796967,7.99956605988215,7.85584043964796
"CYB5R2",0.874069062542267,9.12464846745433,1.07003646345379,7.31474297502073,7.98320711422463,6.71048791208181,6.42572422598982
"CYB5R3",1.08624268264089,9.32698253723589,0.954163110753747,7.31474297502073,10.8832759557913,9.97000784944986,10.5363955586571
