"","PSID","Gene","Module"
"RNASE6","RNASE6","RNASE6","yellow"
"GAD2","GAD2","GAD2","turquoise"
"MAFB","MAFB","MAFB","yellow"
"VWF","VWF","VWF","cyan"
"RFPL2","RFPL2","RFPL2","brown"
"CDKN1C","CDKN1C","CDKN1C","green"
"CSF1R","CSF1R","CSF1R","yellow"
"NCF2","NCF2","NCF2","yellow"
"PLSCR1","PLSCR1","PLSCR1","yellow"
"B3GALT2","B3GALT2","B3GALT2","tan"
"P2RX7","P2RX7","P2RX7","blue"
"IFI27","IFI27","IFI27","black"
"JUP","JUP","JUP","salmon"
"POU4F3","POU4F3","POU4F3","blue"
"EPHA2","EPHA2","EPHA2","blue"
"DAB2","DAB2","DAB2","pink"
"C3AR1","C3AR1","C3AR1","yellow"
"C1R","C1R","C1R","pink"
"CXCL14","CXCL14","CXCL14","turquoise"
"GZMK","GZMK","GZMK","blue"
"SDC1","SDC1","SDC1","lightgreen"
"CD209","CD209","CD209","turquoise"
"IL3RA","IL3RA","IL3RA","blue"
"CCL20","CCL20","CCL20","turquoise"
"UGT8","UGT8","UGT8","red"
"CDC42","CDC42","CDC42","brown"
"DEFA4","DEFA4","DEFA4","turquoise"
"CYP24A1","CYP24A1","CYP24A1","turquoise"
"U2AF1","U2AF1","U2AF1","darkred"
"CLPS","CLPS","CLPS","blue"
"HSPA2","HSPA2","HSPA2","red"
"CCR1","CCR1","CCR1","yellow"
"EDN3","EDN3","EDN3","turquoise"
"MEF2C","MEF2C","MEF2C","tan"
"EMCN","EMCN","EMCN","cyan"
"FZD9","FZD9","FZD9","blue"
"IL7","IL7","IL7","blue"
"LRRC32","LRRC32","LRRC32","cyan"
"DNMT3B","DNMT3B","DNMT3B","blue"
"B2M","B2M","B2M","yellow"
"RGS16","RGS16","RGS16","blue"
"FYB","FYB","FYB","yellow"
"GPR4","GPR4","GPR4","blue"
"RTN1","RTN1","RTN1","turquoise"
"CXCL5","CXCL5","CXCL5","blue"
"HTR2B","HTR2B","HTR2B","red"
"ASPA","ASPA","ASPA","red"
"SGK2","SGK2","SGK2","red"
"BCL6","BCL6","BCL6","blue"
"ADRBK2","ADRBK2","ADRBK2","turquoise"
"ST8SIA3","ST8SIA3","ST8SIA3","turquoise"
"SRPX2","SRPX2","SRPX2","purple"
"GSTM2","GSTM2","GSTM2","turquoise"
"TNS3","TNS3","TNS3","purple"
"HIST1H4D","HIST1H4D","HIST1H4D","blue"
"HOXD11","HOXD11","HOXD11","blue"
"IL21R","IL21R","IL21R","brown"
"COL9A2","COL9A2","COL9A2","red"
"PTGS2","PTGS2","PTGS2","blue"
"CRABP2","CRABP2","CRABP2","pink"
"ASPN","ASPN","ASPN","pink"
"DUSP2","DUSP2","DUSP2","midnightblue"
"CYP2A7","CYP2A7","CYP2A7","turquoise"
"DNM1","DNM1","DNM1","brown"
"DPP4","DPP4","DPP4","turquoise"
"TRIO","TRIO","TRIO","brown"
"PTN","PTN","PTN","pink"
"PDE1A","PDE1A","PDE1A","turquoise"
"PKD2L1","PKD2L1","PKD2L1","turquoise"
"COL13A1","COL13A1","COL13A1","red"
"SDPR","SDPR","SDPR","blue"
"BRD8","BRD8","BRD8","blue"
"INSIG1","INSIG1","INSIG1","red"
"PDGFB","PDGFB","PDGFB","blue"
"LPL","LPL","LPL","yellow"
"SLC18A1","SLC18A1","SLC18A1","brown"
"LRRC2","LRRC2","LRRC2","turquoise"
"TNFRSF10D","TNFRSF10D","TNFRSF10D","blue"
"CTSS","CTSS","CTSS","yellow"
"CETP","CETP","CETP","turquoise"
"MDK","MDK","MDK","turquoise"
"SLC17A7","SLC17A7","SLC17A7","midnightblue"
"GABRA6","GABRA6","GABRA6","red"
"HSPA4L","HSPA4L","HSPA4L","lightcyan"
"SERPINB7","SERPINB7","SERPINB7","turquoise"
"CTSH","CTSH","CTSH","purple"
"NRGN","NRGN","NRGN","midnightblue"
"LILRB4","LILRB4","LILRB4","yellow"
"KRTAP1-3","KRTAP1-3","KRTAP1-3","blue"
"C1S","C1S","C1S","pink"
"KLK14","KLK14","KLK14","lightcyan"
"NPTX1","NPTX1","NPTX1","midnightblue"
"PLSCR4","PLSCR4","PLSCR4","purple"
"DHCR24","DHCR24","DHCR24","green"
"FAS","FAS","FAS","blue"
"SIGLEC8","SIGLEC8","SIGLEC8","turquoise"
"ITGB2","ITGB2","ITGB2","yellow"
"SCN1B","SCN1B","SCN1B","brown"
"BBOX1","BBOX1","BBOX1","purple"
"MSX2","MSX2","MSX2","blue"
"KLK6","KLK6","KLK6","red"
"CYP26B1","CYP26B1","CYP26B1","pink"
"SLC12A5","SLC12A5","SLC12A5","brown"
"COL11A1","COL11A1","COL11A1","pink"
"ALOX15B","ALOX15B","ALOX15B","yellow"
"OLFM1","OLFM1","OLFM1","turquoise"
"VSNL1","VSNL1","VSNL1","brown"
"OPRK1","OPRK1","OPRK1","blue"
"NEUROD1","NEUROD1","NEUROD1","yellow"
"AMPD2","AMPD2","AMPD2","brown"
"SCGB1D1","SCGB1D1","SCGB1D1","blue"
"HTR2C","HTR2C","HTR2C","turquoise"
"SPARCL1","SPARCL1","SPARCL1","purple"
"INHBA","INHBA","INHBA","turquoise"
"COL18A1","COL18A1","COL18A1","pink"
"IL1RN","IL1RN","IL1RN","turquoise"
"ACOT7","ACOT7","ACOT7","brown"
"SAA1","SAA1","SAA1","turquoise"
"TGFB3","TGFB3","TGFB3","green"
"SLC4A4","SLC4A4","SLC4A4","royalblue"
"COX7A1","COX7A1","COX7A1","turquoise"
"OLR1","OLR1","OLR1","yellow"
"MOG","MOG","MOG","red"
"IL4R","IL4R","IL4R","cyan"
"TFRC","TFRC","TFRC","black"
"CDR1","CDR1","CDR1","brown"
"FOLR2","FOLR2","FOLR2","pink"
"RFPL3","RFPL3","RFPL3","brown"
"GSTM3","GSTM3","GSTM3","brown"
"GABRG2","GABRG2","GABRG2","turquoise"
"CHIA","CHIA","CHIA","brown"
"MYL5","MYL5","MYL5","turquoise"
"KLRG1","KLRG1","KLRG1","blue"
"POMZP3","POMZP3","POMZP3","green"
"PSMB1","PSMB1","PSMB1","darkred"
"SLC22A8","SLC22A8","SLC22A8","pink"
"UBE2G1","UBE2G1","UBE2G1","blue"
"RPS3A","RPS3A","RPS3A","black"
"IGFBP1","IGFBP1","IGFBP1","blue"
"SLC12A1","SLC12A1","SLC12A1","turquoise"
"RPS6KA2","RPS6KA2","RPS6KA2","black"
"HIGD1B","HIGD1B","HIGD1B","blue"
"GRIA1","GRIA1","GRIA1","tan"
"FXYD3","FXYD3","FXYD3","blue"
"MSMB","MSMB","MSMB","turquoise"
"PTX3","PTX3","PTX3","turquoise"
"CACNA1G","CACNA1G","CACNA1G","brown"
"MRAS","MRAS","MRAS","blue"
"PTMA","PTMA","PTMA","green"
"MMP14","MMP14","MMP14","blue"
"LHX2","LHX2","LHX2","purple"
"LGALS8","LGALS8","LGALS8","turquoise"
"PRL","PRL","PRL","brown"
"SULT1B1","SULT1B1","SULT1B1","yellow"
"KTN1","KTN1","KTN1","green"
"HIST1H2AC","HIST1H2AC","HIST1H2AC","blue"
"ACSL5","ACSL5","ACSL5","cyan"
"FBP2","FBP2","FBP2","turquoise"
"ALOX5","ALOX5","ALOX5","yellow"
"LIMK2","LIMK2","LIMK2","darkgreen"
"MTTP","MTTP","MTTP","blue"
"CD300C","CD300C","CD300C","yellow"
"LY86","LY86","LY86","yellow"
"LIG4","LIG4","LIG4","tan"
"MAPRE3","MAPRE3","MAPRE3","magenta"
"FTCD","FTCD","FTCD","turquoise"
"KCNQ3","KCNQ3","KCNQ3","turquoise"
"MAP4K4","MAP4K4","MAP4K4","green"
"DNASE1L3","DNASE1L3","DNASE1L3","pink"
"HIST1H4E","HIST1H4E","HIST1H4E","turquoise"
"PYY2","PYY2","PYY2","turquoise"
"IBSP","IBSP","IBSP","turquoise"
"EGR3","EGR3","EGR3","turquoise"
"GBE1","GBE1","GBE1","lightgreen"
"TP53","TP53","TP53","magenta"
"LYPD1","LYPD1","LYPD1","brown"
"SULT4A1","SULT4A1","SULT4A1","brown"
"TNFAIP6","TNFAIP6","TNFAIP6","brown"
"SCG3","SCG3","SCG3","turquoise"
"ACADL","ACADL","ACADL","pink"
"TUBA8","TUBA8","TUBA8","brown"
"FMO3","FMO3","FMO3","blue"
"FGFR4","FGFR4","FGFR4","lightcyan"
"PLTP","PLTP","PLTP","yellow"
"HSP90AA1","HSP90AA1","HSP90AA1","lightcyan"
"ITGB3BP","ITGB3BP","ITGB3BP","blue"
"RGS2","RGS2","RGS2","lightcyan"
"IL13RA2","IL13RA2","IL13RA2","turquoise"
"IGFBP2","IGFBP2","IGFBP2","pink"
"MGAM","MGAM","MGAM","yellow"
"GJB1","GJB1","GJB1","red"
"MDFI","MDFI","MDFI","pink"
"KCNA1","KCNA1","KCNA1","turquoise"
"COX6A2","COX6A2","COX6A2","turquoise"
"SLIT3","SLIT3","SLIT3","turquoise"
"RASL12","RASL12","RASL12","blue"
"BIRC7","BIRC7","BIRC7","blue"
"CASP1","CASP1","CASP1","yellow"
"GPSM3","GPSM3","GPSM3","yellow"
"AMPH","AMPH","AMPH","brown"
"NPL","NPL","NPL","purple"
"CPLX2","CPLX2","CPLX2","brown"
"SLC13A1","SLC13A1","SLC13A1","green"
"STXBP1","STXBP1","STXBP1","brown"
"CAPN3","CAPN3","CAPN3","red"
"FOXA2","FOXA2","FOXA2","lightgreen"
"SFRP5","SFRP5","SFRP5","brown"
"PRKAR2B","PRKAR2B","PRKAR2B","brown"
"HEYL","HEYL","HEYL","blue"
"SYPL1","SYPL1","SYPL1","blue"
"PLOD2","PLOD2","PLOD2","blue"
"LEPR","LEPR","LEPR","pink"
"EMP2","EMP2","EMP2","cyan"
"CLDN5","CLDN5","CLDN5","cyan"
"CCNE2","CCNE2","CCNE2","red"
"PIP5K1B","PIP5K1B","PIP5K1B","lightgreen"
"HPSE2","HPSE2","HPSE2","purple"
"GREM2","GREM2","GREM2","turquoise"
"ABCC3","ABCC3","ABCC3","blue"
"LMNB1","LMNB1","LMNB1","blue"
"SLC22A6","SLC22A6","SLC22A6","pink"
"RPLP2","RPLP2","RPLP2","turquoise"
"CPA2","CPA2","CPA2","green"
"GABBR2","GABBR2","GABBR2","brown"
"IGLL1","IGLL1","IGLL1","blue"
"SLA","SLA","SLA","yellow"
"PPAP2C","PPAP2C","PPAP2C","green"
"FZD2","FZD2","FZD2","pink"
"ITGBL1","ITGBL1","ITGBL1","pink"
"TFF3","TFF3","TFF3","pink"
"TBXAS1","TBXAS1","TBXAS1","yellow"
"RCC1","RCC1","RCC1","lightcyan"
"LMOD1","LMOD1","LMOD1","blue"
"LGALS3","LGALS3","LGALS3","yellow"
"CH25H","CH25H","CH25H","turquoise"
"CA5A","CA5A","CA5A","cyan"
"KCNJ4","KCNJ4","KCNJ4","brown"
"AOC3","AOC3","AOC3","blue"
"MFAP2","MFAP2","MFAP2","pink"
"MYC","MYC","MYC","blue"
"LGALS1","LGALS1","LGALS1","brown"
"INSL5","INSL5","INSL5","brown"
"NTSR2","NTSR2","NTSR2","royalblue"
"GALNT6","GALNT6","GALNT6","blue"
"CLIC5","CLIC5","CLIC5","cyan"
"LILRA2","LILRA2","LILRA2","yellow"
"ING1","ING1","ING1","blue"
"TNFSF10","TNFSF10","TNFSF10","cyan"
"HCK","HCK","HCK","yellow"
"ACP5","ACP5","ACP5","blue"
"BCL3","BCL3","BCL3","blue"
"IFI16","IFI16","IFI16","yellow"
"CCNI","CCNI","CCNI","turquoise"
"PDHA2","PDHA2","PDHA2","turquoise"
"SORBS1","SORBS1","SORBS1","purple"
"IRF1","IRF1","IRF1","blue"
"HOXD13","HOXD13","HOXD13","turquoise"
"SOCS3","SOCS3","SOCS3","blue"
"EPHX1","EPHX1","EPHX1","blue"
"HSPB3","HSPB3","HSPB3","midnightblue"
"TAC3","TAC3","TAC3","turquoise"
"MYBPC2","MYBPC2","MYBPC2","turquoise"
"CACNB4","CACNB4","CACNB4","turquoise"
"PPEF1","PPEF1","PPEF1","midnightblue"
"UCP1","UCP1","UCP1","turquoise"
"TCAP","TCAP","TCAP","blue"
"ADH6","ADH6","ADH6","turquoise"
"RPS12","RPS12","RPS12","black"
"MAN2A1","MAN2A1","MAN2A1","green"
"ZFP36L1","ZFP36L1","ZFP36L1","blue"
"KIF5A","KIF5A","KIF5A","turquoise"
"ATP1B1","ATP1B1","ATP1B1","turquoise"
"NDUFA4","NDUFA4","NDUFA4","turquoise"
"COL4A1","COL4A1","COL4A1","yellow"
"ERBB2IP","ERBB2IP","ERBB2IP","blue"
"OSM","OSM","OSM","brown"
"PNOC","PNOC","PNOC","midnightblue"
"SLCO1A2","SLCO1A2","SLCO1A2","red"
"ITGA5","ITGA5","ITGA5","blue"
"IFNA16","IFNA16","IFNA16","turquoise"
"CSHL1","CSHL1","CSHL1","turquoise"
"ITM2C","ITM2C","ITM2C","royalblue"
"PHEX","PHEX","PHEX","purple"
"KIT","KIT","KIT","turquoise"
"GPC3","GPC3","GPC3","pink"
"SOX9","SOX9","SOX9","purple"
"ALDH1A3","ALDH1A3","ALDH1A3","turquoise"
"CSF3","CSF3","CSF3","turquoise"
"ISG20","ISG20","ISG20","blue"
"IL2RB","IL2RB","IL2RB","turquoise"
"PYGM","PYGM","PYGM","blue"
"NUMA1","NUMA1","NUMA1","blue"
"PGR","PGR","PGR","blue"
"CSRP2","CSRP2","CSRP2","brown"
"GPR65","GPR65","GPR65","yellow"
"ELF2","ELF2","ELF2","blue"
"FCN1","FCN1","FCN1","yellow"
"ITM2A","ITM2A","ITM2A","cyan"
"HDC","HDC","HDC","brown"
"TFPI","TFPI","TFPI","pink"
"P2RY6","P2RY6","P2RY6","darkgreen"
"FABP6","FABP6","FABP6","brown"
"EMP3","EMP3","EMP3","yellow"
"ARHGAP29","ARHGAP29","ARHGAP29","cyan"
"ENPP2","ENPP2","ENPP2","red"
"SRD5A1","SRD5A1","SRD5A1","brown"
"CD9","CD9","CD9","red"
"TNNI3","TNNI3","TNNI3","turquoise"
"HCLS1","HCLS1","HCLS1","yellow"
"NDUFS1","NDUFS1","NDUFS1","grey60"
"SLC25A32","SLC25A32","SLC25A32","turquoise"
"ABCG2","ABCG2","ABCG2","cyan"
"IGFBP3","IGFBP3","IGFBP3","cyan"
"BLNK","BLNK","BLNK","yellow"
"GDI1","GDI1","GDI1","magenta"
"PODXL","PODXL","PODXL","cyan"
"CHN1","CHN1","CHN1","brown"
"TNK1","TNK1","TNK1","green"
"FLT1","FLT1","FLT1","cyan"
"ATP1A3","ATP1A3","ATP1A3","turquoise"
"KLF10","KLF10","KLF10","turquoise"
"CYP4F12","CYP4F12","CYP4F12","green"
"PMAIP1","PMAIP1","PMAIP1","blue"
"RET","RET","RET","brown"
"ISLR","ISLR","ISLR","pink"
"TLR7","TLR7","TLR7","yellow"
"KCNH2","KCNH2","KCNH2","turquoise"
"GNB5","GNB5","GNB5","turquoise"
"CEBPB","CEBPB","CEBPB","yellow"
"CENPF","CENPF","CENPF","salmon"
"GDF10","GDF10","GDF10","purple"
"GNG3","GNG3","GNG3","turquoise"
"CAMK4","CAMK4","CAMK4","tan"
"ANGPTL2","ANGPTL2","ANGPTL2","red"
"CRYZ","CRYZ","CRYZ","yellow"
"KCNB2","KCNB2","KCNB2","brown"
"BTG2","BTG2","BTG2","yellow"
"FCER1G","FCER1G","FCER1G","yellow"
"ADA","ADA","ADA","green"
"SLC9A3R2","SLC9A3R2","SLC9A3R2","green"
"CNGB1","CNGB1","CNGB1","turquoise"
"CD37","CD37","CD37","yellow"
"EN1","EN1","EN1","lightgreen"
"SLC22A18AS","SLC22A18AS","SLC22A18AS","turquoise"
"S100B","S100B","S100B","red"
"BTN3A2","BTN3A2","BTN3A2","yellow"
"GUCY1B3","GUCY1B3","GUCY1B3","turquoise"
"MCAM","MCAM","MCAM","red"
"SRPX","SRPX","SRPX","purple"
"MYLK","MYLK","MYLK","blue"
"KRT15","KRT15","KRT15","black"
"ICAM2","ICAM2","ICAM2","cyan"
"GALR1","GALR1","GALR1","turquoise"
"GPR22","GPR22","GPR22","turquoise"
"CLCF1","CLCF1","CLCF1","darkgreen"
"CDH8","CDH8","CDH8","turquoise"
"FABP1","FABP1","FABP1","turquoise"
"RPL3L","RPL3L","RPL3L","turquoise"
"LAD1","LAD1","LAD1","turquoise"
"GPX1","GPX1","GPX1","darkred"
"SMTN","SMTN","SMTN","blue"
"THEG","THEG","THEG","turquoise"
"CABP1","CABP1","CABP1","brown"
"KCNMB3","KCNMB3","KCNMB3","blue"
"TMPRSS4","TMPRSS4","TMPRSS4","turquoise"
"ELAVL2","ELAVL2","ELAVL2","brown"
"PCOLCE","PCOLCE","PCOLCE","pink"
"HLA-A","HLA-A","HLA-A","turquoise"
"GRIK2","GRIK2","GRIK2","tan"
"PYGL","PYGL","PYGL","yellow"
"RAPGEF4","RAPGEF4","RAPGEF4","turquoise"
"HSD17B2","HSD17B2","HSD17B2","turquoise"
"HSPE1","HSPE1","HSPE1","darkred"
"RGS10","RGS10","RGS10","yellow"
"TKT","TKT","TKT","darkred"
"PPAP2B","PPAP2B","PPAP2B","purple"
"GNAS","GNAS","GNAS","turquoise"
"ADORA2B","ADORA2B","ADORA2B","blue"
"TGFB2","TGFB2","TGFB2","blue"
"KCNQ1","KCNQ1","KCNQ1","yellow"
"ENG","ENG","ENG","blue"
"SLCO2A1","SLCO2A1","SLCO2A1","cyan"
"SOD3","SOD3","SOD3","blue"
"AKAP5","AKAP5","AKAP5","turquoise"
"CIDEA","CIDEA","CIDEA","tan"
"RASGRP1","RASGRP1","RASGRP1","midnightblue"
"AADAC","AADAC","AADAC","turquoise"
"CSRP1","CSRP1","CSRP1","blue"
"NT5C2","NT5C2","NT5C2","purple"
"PGF","PGF","PGF","blue"
"VILL","VILL","VILL","turquoise"
"KLK12","KLK12","KLK12","brown"
"DCC","DCC","DCC","tan"
"MARCKSL1","MARCKSL1","MARCKSL1","red"
"CDK5R2","CDK5R2","CDK5R2","turquoise"
"PCSK5","PCSK5","PCSK5","blue"
"FKBP2","FKBP2","FKBP2","darkred"
"CLDN10","CLDN10","CLDN10","royalblue"
"COL5A3","COL5A3","COL5A3","blue"
"CLIC3","CLIC3","CLIC3","pink"
"USP9Y","USP9Y","USP9Y","turquoise"
"ROS1","ROS1","ROS1","brown"
"RS1","RS1","RS1","turquoise"
"VAMP1","VAMP1","VAMP1","brown"
"F10","F10","F10","pink"
"DSG2","DSG2","DSG2","pink"
"RYBP","RYBP","RYBP","blue"
"WNT2B","WNT2B","WNT2B","turquoise"
"ADD2","ADD2","ADD2","brown"
"GAL","GAL","GAL","turquoise"
"ESRRG","ESRRG","ESRRG","turquoise"
"ERBB3","ERBB3","ERBB3","red"
"RHOB","RHOB","RHOB","brown"
"HR","HR","HR","brown"
"RIT2","RIT2","RIT2","turquoise"
"RNASE1","RNASE1","RNASE1","red"
"ALDH1A2","ALDH1A2","ALDH1A2","pink"
"RGS20","RGS20","RGS20","turquoise"
"SAMSN1","SAMSN1","SAMSN1","yellow"
"NR2E1","NR2E1","NR2E1","purple"
"ARG1","ARG1","ARG1","yellow"
"KCNS1","KCNS1","KCNS1","brown"
"SLC5A3","SLC5A3","SLC5A3","brown"
"MYH7B","MYH7B","MYH7B","green"
"NINJ2","NINJ2","NINJ2","red"
"NAP1L3","NAP1L3","NAP1L3","brown"
"ART4","ART4","ART4","blue"
"FXYD6","FXYD6","FXYD6","brown"
"RIT1","RIT1","RIT1","blue"
"POU3F2","POU3F2","POU3F2","blue"
"KCNN3","KCNN3","KCNN3","blue"
"SIM2","SIM2","SIM2","blue"
"CKS2","CKS2","CKS2","lightcyan"
"SLIT2","SLIT2","SLIT2","turquoise"
"GPRC5B","GPRC5B","GPRC5B","darkred"
"ENC1","ENC1","ENC1","turquoise"
"NELL1","NELL1","NELL1","midnightblue"
"TRPC5","TRPC5","TRPC5","turquoise"
"PDIA2","PDIA2","PDIA2","brown"
"KCNJ2","KCNJ2","KCNJ2","green"
"TAF13","TAF13","TAF13","turquoise"
"DUSP9","DUSP9","DUSP9","darkgreen"
"CRIP1","CRIP1","CRIP1","blue"
"LAT2","LAT2","LAT2","yellow"
"NID2","NID2","NID2","pink"
"HSPA1L","HSPA1L","HSPA1L","lightcyan"
"CELSR1","CELSR1","CELSR1","turquoise"
"DYNC1I1","DYNC1I1","DYNC1I1","brown"
"INSR","INSR","INSR","turquoise"
"KCNK1","KCNK1","KCNK1","midnightblue"
"GALNT7","GALNT7","GALNT7","blue"
"HMGCS1","HMGCS1","HMGCS1","turquoise"
"SMARCD3","SMARCD3","SMARCD3","brown"
"HSPA8","HSPA8","HSPA8","black"
"DGKG","DGKG","DGKG","blue"
"HSD17B3","HSD17B3","HSD17B3","green"
"TCF15","TCF15","TCF15","blue"
"F9","F9","F9","blue"
"CACNG3","CACNG3","CACNG3","magenta"
"BCL2L10","BCL2L10","BCL2L10","turquoise"
"KCND3","KCND3","KCND3","lightgreen"
"CLK1","CLK1","CLK1","green"
"CAV1","CAV1","CAV1","blue"
"COL16A1","COL16A1","COL16A1","green"
"SLC4A3","SLC4A3","SLC4A3","brown"
"VAMP2","VAMP2","VAMP2","magenta"
"ANXA13","ANXA13","ANXA13","green"
"RGS5","RGS5","RGS5","cyan"
"PRSS21","PRSS21","PRSS21","turquoise"
"SNX10","SNX10","SNX10","brown"
"TMPO","TMPO","TMPO","blue"
"GYPC","GYPC","GYPC","pink"
"TFAP2A","TFAP2A","TFAP2A","turquoise"
"HLA-DPB1","HLA-DPB1","HLA-DPB1","yellow"
"KCNIP2","KCNIP2","KCNIP2","magenta"
"TNP2","TNP2","TNP2","turquoise"
"PDGFD","PDGFD","PDGFD","pink"
"CLIC1","CLIC1","CLIC1","yellow"
"ATP6V1A","ATP6V1A","ATP6V1A","turquoise"
"COL9A1","COL9A1","COL9A1","green"
"DKK3","DKK3","DKK3","turquoise"
"MYOM2","MYOM2","MYOM2","brown"
"CCL18","CCL18","CCL18","yellow"
"KIFC3","KIFC3","KIFC3","turquoise"
"ATP6V1B2","ATP6V1B2","ATP6V1B2","turquoise"
"RPS24","RPS24","RPS24","turquoise"
"HRK","HRK","HRK","midnightblue"
"MAOB","MAOB","MAOB","darkgreen"
"PRSS23","PRSS23","PRSS23","blue"
"CNN3","CNN3","CNN3","darkgreen"
"RNASET2","RNASET2","RNASET2","yellow"
"KCNE1L","KCNE1L","KCNE1L","turquoise"
"PTPRC","PTPRC","PTPRC","yellow"
"CD53","CD53","CD53","yellow"
"PCDH11X","PCDH11X","PCDH11X","turquoise"
"GSK3A","GSK3A","GSK3A","brown"
"VIPR2","VIPR2","VIPR2","turquoise"
"ART3","ART3","ART3","turquoise"
"FBLN1","FBLN1","FBLN1","pink"
"NDUFV1","NDUFV1","NDUFV1","turquoise"
"PPM1B","PPM1B","PPM1B","blue"
"GSN","GSN","GSN","blue"
"KCNK5","KCNK5","KCNK5","blue"
"APOE","APOE","APOE","royalblue"
"LAPTM5","LAPTM5","LAPTM5","yellow"
"ADH1C","ADH1C","ADH1C","blue"
"FUT9","FUT9","FUT9","turquoise"
"GLI2","GLI2","GLI2","purple"
"PSTPIP2","PSTPIP2","PSTPIP2","yellow"
"OCA2","OCA2","OCA2","midnightblue"
"CTRC","CTRC","CTRC","blue"
"HLA-B","HLA-B","HLA-B","yellow"
"HSP90AB1","HSP90AB1","HSP90AB1","turquoise"
"CDH19","CDH19","CDH19","green"
"WNT5B","WNT5B","WNT5B","turquoise"
"WISP1","WISP1","WISP1","pink"
"MS4A5","MS4A5","MS4A5","turquoise"
"NKX2-2","NKX2-2","NKX2-2","green"
"NNAT","NNAT","NNAT","turquoise"
"VAMP8","VAMP8","VAMP8","yellow"
"IMPG1","IMPG1","IMPG1","turquoise"
"ITSN1","ITSN1","ITSN1","blue"
"VPS28","VPS28","VPS28","darkred"
"ATP8A2","ATP8A2","ATP8A2","turquoise"
"WNT2","WNT2","WNT2","turquoise"
"CDK5R1","CDK5R1","CDK5R1","tan"
"PABPC3","PABPC3","PABPC3","green"
"NPC1L1","NPC1L1","NPC1L1","lightcyan"
"COL4A5","COL4A5","COL4A5","red"
"SPTBN5","SPTBN5","SPTBN5","green"
"SOX1","SOX1","SOX1","turquoise"
"MCCC2","MCCC2","MCCC2","blue"
"ACPP","ACPP","ACPP","brown"
"PLA2G3","PLA2G3","PLA2G3","brown"
"RPL4","RPL4","RPL4","darkred"
"GOLGA8A","GOLGA8A","GOLGA8A","turquoise"
"HOXD3","HOXD3","HOXD3","blue"
"TRIB3","TRIB3","TRIB3","turquoise"
"GPC5","GPC5","GPC5","royalblue"
"FABP3","FABP3","FABP3","brown"
"HNF4G","HNF4G","HNF4G","blue"
"HIST1H2AE","HIST1H2AE","HIST1H2AE","blue"
"SLC7A9","SLC7A9","SLC7A9","blue"
"LTBR","LTBR","LTBR","yellow"
"HOXB7","HOXB7","HOXB7","turquoise"
"RTN4","RTN4","RTN4","darkred"
"DKK2","DKK2","DKK2","pink"
"NCAM1","NCAM1","NCAM1","blue"
"PRKX","PRKX","PRKX","blue"
"PRMT8","PRMT8","PRMT8","midnightblue"
"CDK2","CDK2","CDK2","blue"
"NFIX","NFIX","NFIX","magenta"
"ETV5","ETV5","ETV5","midnightblue"
"STAT6","STAT6","STAT6","turquoise"
"TAGLN3","TAGLN3","TAGLN3","brown"
"RPS11","RPS11","RPS11","lightgreen"
"GRIN1","GRIN1","GRIN1","magenta"
"ACACB","ACACB","ACACB","purple"
"FBN2","FBN2","FBN2","turquoise"
"LMO1","LMO1","LMO1","turquoise"
"CACNB1","CACNB1","CACNB1","turquoise"
"SLC6A4","SLC6A4","SLC6A4","blue"
"RND3","RND3","RND3","turquoise"
"FBXO16","FBXO16","FBXO16","midnightblue"
"UGCG","UGCG","UGCG","grey60"
"PTTG2","PTTG2","PTTG2","turquoise"
"HTR2A","HTR2A","HTR2A","brown"
"CADPS","CADPS","CADPS","brown"
"PIR","PIR","PIR","blue"
"SSTR1","SSTR1","SSTR1","midnightblue"
"PLEKHB1","PLEKHB1","PLEKHB1","green"
"KLRB1","KLRB1","KLRB1","turquoise"
"FAM60A","FAM60A","FAM60A","blue"
"PLA2G7","PLA2G7","PLA2G7","yellow"
"B4GALT6","B4GALT6","B4GALT6","turquoise"
"MDH1","MDH1","MDH1","brown"
"CLGN","CLGN","CLGN","turquoise"
"LSS","LSS","LSS","blue"
"SNAI2","SNAI2","SNAI2","pink"
"FOXL2","FOXL2","FOXL2","cyan"
"HIST1H2BM","HIST1H2BM","HIST1H2BM","blue"
"KCNMB4","KCNMB4","KCNMB4","midnightblue"
"IL1A","IL1A","IL1A","blue"
"HCRTR2","HCRTR2","HCRTR2","turquoise"
"NRXN3","NRXN3","NRXN3","turquoise"
"MAP3K8","MAP3K8","MAP3K8","yellow"
"PRPH","PRPH","PRPH","grey60"
"ZBTB33","ZBTB33","ZBTB33","blue"
"POLR3G","POLR3G","POLR3G","brown"
"GRIA2","GRIA2","GRIA2","turquoise"
"PMCH","PMCH","PMCH","turquoise"
"CD84","CD84","CD84","yellow"
"TTN","TTN","TTN","purple"
"GSK3B","GSK3B","GSK3B","brown"
"DRD5","DRD5","DRD5","turquoise"
"CNGA3","CNGA3","CNGA3","purple"
"FGF9","FGF9","FGF9","brown"
"MXI1","MXI1","MXI1","blue"
"DCTN1","DCTN1","DCTN1","magenta"
"RRH","RRH","RRH","blue"
"SCN9A","SCN9A","SCN9A","lightgreen"
"EEF1A2","EEF1A2","EEF1A2","brown"
"KCNA5","KCNA5","KCNA5","blue"
"RAB13","RAB13","RAB13","yellow"
"IGSF1","IGSF1","IGSF1","turquoise"
"AVP","AVP","AVP","turquoise"
