"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Zfp958",0.467441469302592,2.1940378937032,1.04307393435545,0.315641606643811,0.642877855255112
"AC106830.2",-0.32859829717426,1.7130489658325,1.04216682729358,0.315848423726569,0.643239867265293
"Cdc20",-0.875322586547141,2.73145595585989,1.04167798168304,0.315959954914919,0.643407776379119
"Nat9",-0.473827588531024,4.57301689472014,1.04141469484524,0.31602004650431,0.643470914755164
"Hspa8",-0.351544224216283,7.07169564303874,1.04096635679081,0.31612240914934,0.643568325286713
"2300009A05Rik",0.773502185230865,3.10631673160243,1.04082584819384,0.316154498730358,0.643568325286713
"Ndufv1",0.345783029930366,6.84156718532253,1.04082296193581,0.316155157944944,0.643568325286713
"Gm14403",0.611519154686076,1.10949601586332,1.04061528674497,0.316202595365884,0.643605669084501
"Ctf1",0.392225944063334,0.696202885487221,1.04047139158201,0.316235469736425,0.643613366787391
"Gm15008",0.385880995845907,0.307350296752175,1.04018803608267,0.316300218847181,0.643685929680451
"Rpl5-ps1",0.405405641266725,0.619428898095522,1.03930127760441,0.316502966836366,0.644039287649092
"Gm23078",-0.347930287433442,0.139172114973377,1.03897244637032,0.316578195445058,0.644133120374416
"Pias3",0.516278623096044,4.50080289769643,1.03809855957086,0.316778237486706,0.644458883802988
"Cdc42ep3",1.23624638447256,2.78351023299438,1.03801854209305,0.3167965629145,0.644458883802988
"Zfp979",-0.415937566253347,0.300884162916104,1.03736931372358,0.316945300979377,0.644644272536187
"Gpx4",0.435974708418376,4.4009373023135,1.03736638298959,0.316945972624694,0.644644272536187
"Dpagt1",0.415165802750702,3.0733516977536,1.03703424198338,0.317022102916991,0.644739840304523
"Crebl2",0.376767578098787,1.86881864952755,1.03575614091443,0.317315289084439,0.645276784669091
"Gm6548",-0.501691404814991,5.82747682760762,1.03535988982871,0.31740626066761,0.645402454480656
"Aspdh",1.07639268014599,1.47243242506903,1.03444127656682,0.317617292761653,0.645772205474317
"P2ry10b",-0.352027777893008,1.96861561525057,1.03414060689459,0.317686406691047,0.645853370265211
"Susd1",0.27797678085937,0.608808157565351,1.03351318630159,0.317830695562136,0.645982625632235
"Creb3l4",0.473049492090873,0.757452052676119,1.03345087605522,0.317845030003584,0.645982625632235
"Pear1",-0.607487821564458,0.944396752928932,1.03335054408347,0.31786811316986,0.645982625632235
"Exoc3l",0.955497120607236,1.16564318436175,1.03333261165447,0.317872239086074,0.645982625632235
"Cnpy2",-0.447574411017652,6.03489621208583,1.03322941723845,0.317895983603406,0.645982625632235
"Cks1b",0.891979163216185,4.47863150463062,1.03290406793921,0.317970860620947,0.646024828030015
"Lrp2bp",0.276998698584754,0.469650113150622,1.03288541184503,0.31797515492559,0.646024828030015
"Ppp1r8",0.42386806788822,3.83496301053858,1.03220577270988,0.318131649636071,0.646272772900224
"Gm8876",0.368614956492343,0.802828209794221,1.03210171448014,0.318155619475493,0.646272772900224
"Vaultrc5",-1.45650311855418,2.61740165018109,1.03185714208697,0.318211966451437,0.646327885953464
"Gm26912",-0.315167510690381,0.70324171320932,1.0312754498032,0.318346036897005,0.646540840381203
"Ebi3",-0.995845892468677,1.98683630727178,1.03071243452185,0.318475875729445,0.646745162361164
"Tmem150a",0.962858287574775,2.8569814936788,1.02985193938595,0.318674456507213,0.647040160742955
"Tma7-ps",0.445540758921949,4.75372108390326,1.0298295044076,0.318679636191079,0.647040160742955
"Disc1",-0.283338687637113,0.795243990682864,1.0295604618713,0.318741760403594,0.64705480734365
"Sall4",-0.318758653351359,0.257405132540259,1.02954493566459,0.318745346039465,0.64705480734365
"Cib3",0.270751942883433,0.313682491080655,1.02906208716511,0.31885688287851,0.647221838693575
"1700086P04Rik",0.256413430390068,0.496969457665514,1.02872517273528,0.318934740738151,0.647304534261263
"Ttc32",-0.443054007719314,2.35026947503208,1.0286325829114,0.318956141932922,0.647304534261263
"Snip1",0.373054932726869,4.09607558105118,1.02849532991906,0.318987870157776,0.647309544257978
"Fam217a",-0.355711254547201,0.354040658124934,1.02824359709237,0.319046073384825,0.647368273089287
"Gm13325",-0.88125342173399,0.352501368693596,1.02771810911854,0.31916761818332,0.647555504133309
"Gm23251",0.90580506692038,0.698106382777533,1.02747964380395,0.31922279572908,0.647608061431861
"Adamts2",-0.264047108648555,0.271797689105722,1.02725778968609,0.319274141328567,0.647652835926269
"Gm5049",-0.71891024114804,0.807173395433143,1.02697215269399,0.319340265291727,0.647704885769293
"Slc39a3",0.576711311544753,5.11780289969265,1.02689402300978,0.319358355285063,0.647704885769293
"Med18",0.537435343810534,2.6962334661593,1.0247880465673,0.319846494760282,0.648599103837687
"Gm4285",0.538319950356452,3.00862867764378,1.02473891258457,0.319857895532666,0.648599103837687
"Hes1",-1.60991270679175,5.58336563312469,1.02438552972434,0.319939908798898,0.648622502050733
"Coa6",0.467530190811652,4.01395737251271,1.02426677653573,0.31996747552309,0.648622502050733
"Asrgl1",-1.23446814420122,3.45602662858911,1.02423503926977,0.319974843388271,0.648622502050733
"Zfp114",0.439815237616169,0.878197151976091,1.02418392523113,0.31998671009274,0.648622502050733
"D330041H03Rik",0.569721335625188,1.39038642843025,1.02378019754519,0.320080461119377,0.648647029545266
"Gm12251",0.365621126863321,4.04574179162004,1.02377067520272,0.320082672787436,0.648647029545266
"AC160550.2",-0.553759615489982,0.54538388590667,1.02375303316074,0.320086770399388,0.648647029545266
"Abhd15",-0.839549676697946,1.89091781491222,1.02340549655211,0.320167505220639,0.648728595445465
"Cx3cr1",-1.64622458705235,2.78739473695881,1.02332732815929,0.320185668022828,0.648728595445465
"Ruvbl2",0.405868077981012,4.08894516100827,1.02318893766469,0.320217827161116,0.648734339769722
"Alg3",-0.600803673935496,4.35443865401651,1.02270572109945,0.320330151369163,0.648886167734943
"Crybb1",-2.19435117466293,2.86099870580255,1.02261419943082,0.320351431722689,0.648886167734943
"Gm6223",-0.52392569080849,3.34477352610458,1.02210521880464,0.320469813561087,0.64904352743901
"Prg2",-0.560465726392253,0.279890654647301,1.02202792936514,0.320487795224144,0.64904352743901
"Sri",-0.538394891398472,5.29174168774438,1.02157428339832,0.320593365284173,0.649197896584143
"Cd300ld2",-0.37658123422688,0.293033045081706,1.02071385399844,0.320793729986518,0.649544177969223
"Gm11892",0.557685556226901,0.334880482092713,1.01995612360188,0.320970320905202,0.649842263145033
"Zfp768",0.398344986068443,5.14050018497718,1.01971550773864,0.321026424731237,0.649847510699236
"Exosc4",0.330865728886527,5.50933726641637,1.01969305198527,0.321031661367443,0.649847510699236
"Gm43077",0.329031585277842,0.48629740952688,1.01924119183143,0.321137058986145,0.650001386637738
"AC136376.2",-0.35354607242046,3.48326008015613,1.01907099997571,0.321176768930214,0.650022290645241
"Zfp783",1.13152244496627,1.96201469348078,1.01884132780744,0.321230367705021,0.650071297542826
"Lrrc39",0.287409399378677,1.14249545716107,1.01859426067018,0.321288039571644,0.650123749174692
"Rab22a",0.342674446327975,3.27201497478013,1.01836677358978,0.321341153428251,0.650123749174692
"Pcbd2",0.243881496376302,0.728228472361472,1.01835266961009,0.321344446830234,0.650123749174692
"Atg16l2",0.569066806684559,2.17735560789769,1.01812323113396,0.32139802917478,0.650172695632193
"Sgcb",1.05158249626768,3.69007151944817,1.01798051036311,0.321431365882971,0.650180680938919
"Net1",0.849381979441478,1.50628248112233,1.01694875264531,0.321672504085106,0.650608960310367
"Ifitm3",-2.10826837917066,8.0804400817653,1.01677890791885,0.321712223146708,0.650629811927473
"Gm11788",0.332544611840102,0.739562956422229,1.01654026906325,0.321768041370914,0.650634454221807
"Gm44037",0.54523119240783,0.648518426673709,1.01635913895681,0.321810416973197,0.650634454221807
"Gm18697",0.39240239488584,0.196134733225158,1.01628461051171,0.321827855201296,0.650634454221807
"Golph3l",0.496869251487193,3.02999736983312,1.01626622160903,0.32183215805041,0.650634454221807
"Cd74",-1.56913484699699,6.38137324293799,1.01583516691449,0.321933043719765,0.650739033013666
"Gm19705",-0.417205893638009,0.794939857977101,1.01564377972989,0.32197785052901,0.650739033013666
"Abhd3",-0.983917861808883,1.574877212818,1.01563742027731,0.321979339524882,0.650739033013666
"AC163018.2",0.435948398619729,0.762679322121859,1.01554258340796,0.322001545649352,0.650739033013666
"Nmd3",0.521738730481758,2.8596196543058,1.01426910097093,0.322299935043876,0.651282559643374
"Rreb1",-0.554330028746044,1.69424461865085,1.01372447657486,0.32242766106044,0.651481153131803
"Phldb3",-0.309287742239989,0.535147293252463,1.012777065723,0.322650013750206,0.651870890794138
"Amd-ps3",0.448794110221192,2.3411604503153,1.01253659238626,0.322706484971419,0.651887521643759
"BC017158",0.465557327953619,1.75513932872668,1.01249106279697,0.322717178368325,0.651887521643759
"A430078G23Rik",0.831316089425417,0.888449042151674,1.01194320369049,0.322845890323097,0.652087978783701
"Amz1",-0.953287173401641,2.81646233963327,1.01155230295688,0.322937769920571,0.652205763433805
"Mccc2",0.468812021639262,1.64831492287124,1.01144427913818,0.322963166768401,0.652205763433805
"Mapk4",0.747428397263728,0.66702371026815,1.0112778980604,0.323002288985872,0.652225231766561
"Creg1",-0.662850201385455,6.37097806082017,1.0108008071702,0.323114506226931,0.652392280848626
"Gm8049",-0.231566819926609,0.472753701102883,1.009943481001,0.323316293018625,0.652725575735714
"Nudt17",0.858985858518292,2.07742299957031,1.00974958837777,0.323361952924361,0.652725575735714
"Golgb1",0.658157643710957,2.43760556163554,1.00972351987417,0.323368092485803,0.652725575735714
"Lyrm2",0.498833492553914,6.09995667100298,1.00939886865091,0.32344456653316,0.652808105256544
"Tbx1",-0.877529780325559,0.505696198293422,1.00929943068985,0.323467994838957,0.652808105256544
"Gm11221",-0.34130482818815,3.25279973054347,1.0089342356983,0.323554057328739,0.652922230254829
"Utf1",-0.439639144890475,0.303523640625248,1.0084415987218,0.323670202598882,0.653097035032384
"Fcho2",0.671935312456882,3.32461574291929,1.00817495820924,0.323733090168329,0.653164355111166
"Ptafr",-1.24775640146673,3.20852258627389,1.00781934600424,0.323816987836341,0.653247135427222
"Gm32568",-0.28282700700515,0.160586614844824,1.00775074818968,0.323833175167489,0.653247135427222
"Gm44997",0.315137709515331,0.752960623095109,1.00618906236918,0.324201992545486,0.653931499004722
"Lgals9",-1.27070628845142,4.89191988433164,1.00565370739328,0.324328557466693,0.654127147126962
"Cers1",1.05375660308544,2.07025158022436,1.00542084787584,0.324383629589956,0.65417858135083
"Cyp3a13",-0.378607204256098,0.46138717763683,1.0049115221142,0.324504131573702,0.654345555919431
"Desi2",0.576022349686265,2.34692316576805,1.00454904468,0.324589927832889,0.654345555919431
"Emc2",0.484078672803631,2.96028578705514,1.00451423407305,0.324598168930042,0.654345555919431
"AC102291.2",0.414662304150913,0.270458742881608,1.0044527790654,0.324612718547364,0.654345555919431
"Kdm8",0.372095384693356,1.18098900776855,1.0044460389354,0.324614314343251,0.654345555919431
"Syt12",-0.390013933418834,0.559378914744933,1.00378966272441,0.324769769663135,0.654599109138696
"Gm7045",-0.838864126406692,1.59150807388273,1.00361561456912,0.324811008093937,0.654599109138696
"Zfp869",0.761559034712203,3.99561778973676,1.00354025071073,0.32482886679585,0.654599109138696
"Ssrp1",0.514995376344621,6.12130974097095,1.00327422792005,0.324891915999878,0.65466653225843
"Snhg20",0.756681629726399,4.14818759312858,1.00296228866331,0.324965869049656,0.654755912658063
"Ssh3",1.18590686825643,3.49658634915772,1.00269274565575,0.32502978955485,0.654825064595388
"Gm10080",-0.671326074038586,4.96388290235397,1.00223760170834,0.32513776327214,0.654982948176065
"Irgm2",-0.431853755419766,2.37768323498612,1.00204772778825,0.325182821539868,0.655014072742102
"Gm26561",0.601302019166888,1.76362719649256,1.00152685421795,0.32530647198458,0.655203485043232
"Siah1b",0.7498875308219,2.6648159099437,1.00062681138347,0.325520285362496,0.655574444522029
"Cenpk",0.480930443338219,0.909803288356543,1.00034187576741,0.325588014512492,0.655651160118319
"Foxl2",-0.933115299072019,0.587853936046198,0.999924147493356,0.325687343342165,0.655791489647649
"Gm14428",0.276729024086018,0.171609013464987,0.999349165171488,0.325824132451153,0.656007215345546
"Ptges2",0.386897891602053,4.00799498574506,0.999149733259638,0.325871595964601,0.656043071937836
"Gm37375",-0.257634797613557,0.103053919045423,0.998642137696805,0.325992443182444,0.656157908693309
"C1qbp",0.462603886343734,6.22838732716715,0.998639287185011,0.325993121999252,0.656157908693309
"Lurap1l",0.490007224653229,0.753669648123191,0.998536433962657,0.326017616614241,0.656157908693309
"Gm38279",0.372195168348842,0.979290498168253,0.998068347318891,0.326129123849469,0.656220240320395
"Vdac2",0.334781046596329,5.96379720897012,0.997974268201102,0.326151541609599,0.656220240320395
"Gm9364",-0.403893084573855,1.5961930123437,0.997938965947065,0.326159954196072,0.656220240320395
"Gm48017",0.692291683485447,0.439875423743352,0.997908409771156,0.326167236024186,0.656220240320395
"Hax1",0.25697831984455,5.65175595400579,0.997711822508694,0.326214089970531,0.656254825172143
"Zfp990",0.546461884403642,0.541737410269268,0.997586419062811,0.326243983023536,0.656255286091079
"Mbd6",0.491129311056689,4.76980588501004,0.997283084309462,0.326316305983548,0.656341088942088
"Hells",0.636918502919248,1.29922342155683,0.997058403391018,0.326369889971009,0.656389188711695
"B9d2",0.42431864472838,4.92773312276619,0.996841977662722,0.326421516586726,0.656433343464061
"Lgi4",-0.985397450263303,1.09536251372197,0.996352344972169,0.326538355835341,0.656584758331726
"Nxt2",0.780297389922733,4.22084262545988,0.996241430463076,0.326564830919662,0.656584758331726
"Adprh",-0.303341666456412,6.56731280756645,0.996153397003491,0.326585846435037,0.656584758331726
"Zkscan3",0.661075782765018,4.32512966569069,0.995308833457729,0.326787556496563,0.656930587221578
"Mat2a",0.603560257742625,7.69269202540552,0.995063104010641,0.326846276994238,0.656988932031939
"C430049B03Rik",-1.09016612089254,1.91628575077932,0.994745975354354,0.326922080719747,0.657059792990889
"Pgghg",0.905384932597735,3.77093076760178,0.994667132809643,0.3269409303098,0.657059792990889
"Zeb1",0.811649302953815,1.86610263214833,0.994113113882353,0.3270734265944,0.65726636538722
"Nudt14",-0.518261869064165,3.68232332649216,0.993366949378669,0.327251991822291,0.657565469126662
"Gemin6",0.5192089238162,2.82784045279417,0.992470461194811,0.327466708025581,0.657937152088814
"4632428C04Rik",0.218315574481403,0.666794281854559,0.991889722192049,0.327605902902406,0.658157045941693
"Ngly1",0.560479312342284,2.52004353263579,0.991632319393293,0.327667624658657,0.658183719307974
"Adal",0.586850269893381,2.56588919546456,0.991586212688734,0.32767868211626,0.658183719307974
"Ptp4a1",0.919215326835055,6.00696533975925,0.991341172285168,0.327737457084309,0.658242012081359
"Zfp952",0.570004156815573,2.87264765999351,0.991165237081654,0.327779665521763,0.658267024358929
"Zfp93",0.7734521203959,1.57309302771775,0.991034424625719,0.327811053442126,0.65827030364892
"Gm18180",-0.587217327767609,1.72965020059495,0.990883627635382,0.327847241689747,0.658283220902365
"Gfm2",0.645095558644165,2.59636188014501,0.989978766342844,0.328064505433166,0.658659683609941
"Gm26536",0.460361562511938,0.662609091830234,0.98969427238026,0.32813285533201,0.658737128721421
"Mir142hg",-1.56360269885771,3.86380407219466,0.989526978184378,0.328173057023357,0.658758056485594
"Ccdc122",-0.229489253197943,0.565781476026661,0.989168034975034,0.328259335822986,0.658843900734177
"Olfml3",-2.59624154552699,3.4279250802052,0.989101284952667,0.328275383889745,0.658843900734177
"Olfr12",0.336778635067166,0.393771687527561,0.988848378763999,0.328336197470322,0.658906177125902
"Rpl18a",-0.524766802924412,8.84864307288911,0.988722686497546,0.328366427067709,0.658907071747749
"Nelfe",-0.352228441660149,4.78744438403202,0.988368191663124,0.328451705382357,0.658960181490645
"Trim6",-0.334306021182618,0.508452454836768,0.988358926049188,0.328453934753427,0.658960181490645
"1700084C06Rik",0.186284769802805,0.282257910603419,0.988241238823379,0.328482252925861,0.658960181490645
"Pld2",-0.898957725173322,3.79329304325282,0.987960430941181,0.328549835115442,0.659035996215335
"Ccdc89",-0.719085486291153,1.49844613897242,0.987748846819984,0.328600769800943,0.65907840709939
"Lbx1",-0.713860173801649,0.326815023937653,0.987487966632192,0.328663586470698,0.659108689722196
